"","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10","y"
"60",0.495346352923661,0.214960147161037,0.250817819964141,0.130989482626319,0.886798570398241,0.559320734580979,0.207123609259725,0.397032247390598,0.625329212518409,0.0119358082301915,9.23916681684476
"61",0.935445254435763,0.72508393228054,0.843450759304687,0.418972356943414,0.866872671758756,0.942125814966857,0.430882653454319,0.828014018712565,0.27475907583721,0.862367910332978,19.7242004862239
"62",0.997054101666436,0.528257795143872,0.467252240050584,0.494207506068051,0.871172687504441,0.521226152544841,0.0858030777890235,0.95268098381348,0.673321150476113,0.927730303490534,18.0282980875214
"63",0.139304021140561,0.443257049191743,0.813721327111125,0.525941112078726,0.251985751558095,0.34982302505523,0.919603652320802,0.880461276741698,0.018200556980446,0.984848713269457,9.27706840626442
"64",0.101067251991481,0.793856151401997,0.434141324134544,0.741566783748567,0.190700402250513,0.168593468843028,0.0637509801890701,0.704814522061497,0.255634267814457,0.483575385529548,11.0354330432512
"65",0.368138186167926,0.885373563040048,0.835207285592332,0.0122423167340457,0.310549558838829,0.0619639467913657,0.0878529623150826,0.65615931013599,0.200059129623696,0.025501208845526,11.3197322997112
"66",0.332238680683076,0.69046718091704,0.679536731448025,0.138742567505687,0.541322501376271,0.0363626980688423,0.713052821112797,0.548688906943426,0.65947067597881,0.715386568335816,10.65605268399
"67",0.85157560184598,0.915931794093922,0.774977575289086,0.70106008881703,0.0296000493690372,0.579804027453065,0.365957956761122,0.160560196265578,0.836534571135417,0.934194007888436,14.9853858709181
"68",0.112488374812528,0.422672742279246,0.395523489685729,0.264207210624591,0.102371426066384,0.123994146939367,0.887506413972005,0.154760405654088,0.905180777888745,0.825254372321069,5.48138531187225
"69",0.264512187801301,0.671494238544255,0.154857819899917,0.700228241970763,0.454782755579799,0.687738372012973,0.601981796091422,0.897718008840457,0.695444089127705,0.360722165554762,16.0573976836186
"70",0.158796703210101,0.598850805778056,0.374231844674796,0.801999666029587,0.0634451047517359,0.713336742017418,0.110695110633969,0.838713344186544,0.475770462071523,0.563011244870722,13.1948270858653
"71",0.576570694334805,0.131762133911252,0.374039530288428,0.398454218637198,0.065396887017414,0.579285450978205,0.00652296259067953,0.930140643846244,0.0923194058705121,0.342644828138873,8.63614071526549
"72",0.400447487831116,0.411165315192193,0.219312181463465,0.534998138668016,0.844631963642314,0.215699726715684,0.523853614926338,0.511448245495558,0.209833345143124,0.384692939464003,15.7562154367551
"73",0.56312860082835,0.0732857449911535,0.690907026641071,0.850877840071917,0.650504024000838,0.769261905923486,0.979454039363191,0.355415876721963,0.424319762270898,0.981078734854236,14.4580734408026
"74",0.367928228806704,0.136547601083294,0.674688125262037,0.864778080023825,0.405547177419066,0.239863681141287,0.314579139696434,0.734930561622605,0.0341139663942158,0.790754326386377,13.2687875957919
"75",0.170136818662286,0.380627858452499,0.777098502730951,0.189608111279085,0.514463701751083,0.398832032456994,0.120453546987846,0.0303432438522577,0.595263030845672,0.795675208093598,8.32333117312867
"76",0.498194121057168,0.327203244669363,0.585627545136958,0.0256962885614485,0.614714520983398,0.683993577491492,0.805344380438328,0.276186111615971,0.4030706663616,0.595094936899841,5.85959528264918
"77",0.47845982410945,0.954177686013281,0.793552196351811,0.342107603792101,0.31982575613074,0.794430754613131,0.281417393591255,0.177338723558933,0.0889530333224684,0.894912083866075,16.3323676068509
"78",0.770920366747305,0.47615033108741,0.647260101744905,0.632129189092666,0.662525303894654,0.726644066162407,0.564841463929042,0.0991186373867095,0.31214856216684,0.614109731977805,19.5164788381075
"79",0.0922463785391301,0.239523647120222,0.190046065021306,0.700434608617797,0.301770124584436,0.882463389309123,0.991312963422388,0.868104777764529,0.680758930277079,0.491956680314615,10.3308417256352
"80",0.668694601627067,0.570808491902426,0.114538377150893,0.0282905921339989,0.313281871844083,0.567441019229591,0.463792161317542,0.394691683351994,0.917258373461664,0.0277255480177701,13.2779074938857
"81",0.596936472458765,0.646866719936952,0.375951076392084,0.00377061730250716,0.61376860155724,0.352255708770826,0.360291211865842,0.0338774097617716,0.392963150516152,0.0405120498035103,12.192168351109
"82",0.774493852863088,0.598755140323192,0.252515288302675,0.530479258624837,0.743012220598757,0.509723361115903,0.713878446025774,0.788877841550857,0.394523565191776,0.279475002316758,19.1970217880887
"83",0.678174770670012,0.0467507967259735,0.203302108682692,0.0929727628827095,0.859545898390934,0.323879309464246,0.689095582813025,0.192635951563716,0.123943829908967,0.0808966057375073,9.66103702609363
"84",0.206538154976442,0.353913653641939,0.887713896809146,0.0181279256939888,0.548415187047794,0.850717533146963,0.32318989560008,0.861337069654837,0.344152219127864,0.667425367748365,9.59976021102611
"85",0.800422447733581,0.84474430908449,0.265579784754664,0.635103416629136,0.577100655529648,0.397508162772283,0.651335704838857,0.961318311747164,0.112697452772409,0.266232294728979,17.0242516565822
"86",0.306270488072187,0.610430653905496,0.117023538565263,0.379310403484851,0.818619553232566,0.647492959862575,0.819968047784641,0.86087792692706,0.166361363604665,0.357401004992425,16.437619589364
"87",0.739522323478013,0.986014337511733,0.483352883718908,0.419045030837879,0.193626450607553,0.581180344801396,0.76938791689463,0.770674723433331,0.499405841343105,0.762639820110053,11.1856746914
"88",0.424681920791045,0.326716649346054,0.147341666277498,0.0912483255378902,0.517469620797783,0.14831781364046,0.818606569431722,0.870847890852019,0.678992282133549,0.523015768965706,10.0973672617762
"89",0.68562704953365,0.0383369890041649,0.919586015865207,0.101105932611972,0.326389266643673,0.0257326944265515,0.370742913102731,0.101383464643732,0.214416802162305,0.697996602160856,6.22213572332555
"90",0.382383948890492,0.380117292050272,0.808545245788991,0.691166657255962,0.957057976629585,0.729784421855584,0.250355276279151,0.219676412409171,0.578304248861969,0.979058159748092,17.937496377113
"91",0.463202235754579,0.15150171937421,0.538890323136002,0.439049666048959,0.266253173816949,0.147734590573236,0.238406791351736,0.0847204390447587,0.454989658901468,0.758048316230997,7.07152647683842
"92",0.444078868953511,0.322741219075397,0.489723260747269,0.207522746175528,0.757890682667494,0.548615671927109,0.290653058327734,0.700464107096195,0.548696857644245,0.700277491239831,10.5261613406891
"93",0.501309758517891,0.95367949991487,0.0557258508633822,0.740486155962572,0.924870394868776,0.953495149733499,0.694075785577297,0.861443412257358,0.464131355052814,0.623004854656756,27.5753991063019
"94",0.904244649456814,0.241359838517383,0.750207574572414,0.176808109041303,0.854357053991407,0.963990971911699,0.656523498008028,0.216312621021643,0.091542390640825,0.375659851590171,13.7020028332465
"95",0.499798675300553,0.235423817066476,0.988176542334259,0.478085870621726,0.566210480639711,0.0708894177805632,0.479025264270604,0.507767716888338,0.475254193879664,0.361180985113606,16.4656805495421
"96",0.227008191403002,0.987844868795946,0.548523643286899,0.966593827586621,0.308531034737825,0.762557526817545,0.771908292081207,0.508140232879668,0.314981570933014,0.782549177762121,15.5086807444431
"97",0.519868497271091,0.955307162133977,0.425292313331738,0.897891538683325,0.923691047355533,0.142845195019618,0.814868210814893,0.665849697776139,0.467493867501616,0.635439730715007,23.9275266889412
"98",0.859359967056662,0.30250889272429,0.321055029984564,0.700842273188755,0.974141307175159,0.307621208718047,0.13462676294148,0.334677416365594,0.303456930443645,0.442074268357828,18.9645633257136
"99",0.508716964628547,0.522968476172537,0.260619405191392,0.948233598843217,0.182937508681789,0.661865274654701,0.606842068489641,0.512467266060412,0.359469058224931,0.731440440751612,18.3656312966532
"100",0.785846124403179,0.297452941769734,0.530854137148708,0.639431437477469,0.251552678411826,0.218453616602346,0.0275799829978496,0.799075023969635,0.155793590005487,0.371498895343393,13.1630289785396
"101",0.901779569219798,0.924982937052846,0.0551213889848441,0.311960825230926,0.483363667270169,0.129951266571879,0.540504674194381,0.87638331274502,0.838905812008306,0.407086081802845,14.8126242245269
"102",0.345643409062177,0.155702473595738,0.911961570382118,0.838005025638267,0.431339791277424,0.281266666250303,0.85849929228425,0.396699590608478,0.820339244557545,0.737527734134346,15.3851617276475
"103",0.777265789685771,0.687396506546065,0.917973335832357,0.973844117717817,0.373371570371091,0.674015678698197,0.839052050607279,0.0674590803682804,0.456506489310414,0.564448398770764,25.7990138579268
"104",0.614790484309196,0.958777252817526,0.722180566051975,0.108245824230835,0.371609797002748,0.432161149801686,0.913206281373277,0.57505789748393,0.572760954033583,0.786994848633185,13.3267871636006
"105",0.0595655287615955,0.416107510216534,0.220635020406917,0.70988402236253,0.27811822341755,0.734037933172658,0.751588786719367,0.9931967088487,0.0125152454711497,0.445168090518564,11.400224165663
"106",0.570581112755463,0.474521210184321,0.268210259266198,0.0740587003529072,0.134359429590404,0.0241153181996197,0.140529823722318,0.328866323688999,0.746289521688595,0.0876760953105986,10.3750784960734
"107",0.365568866953254,0.153469526674598,0.291254335315898,0.115673035150394,0.78292460902594,0.0183220983017236,0.127394436392933,0.0684295434039086,0.773624115623534,0.565694411750883,6.44682095759574
"108",0.52878029178828,0.523069798946381,0.295459220185876,0.763659794116393,0.178067307453603,0.053555102320388,0.373749714810401,0.982458754442632,0.991579768946394,0.648324830923229,17.1610031797408
"109",0.274357591290027,0.354647074593231,0.628390630939975,0.0199307543225586,0.243107232730836,0.635801932308823,0.0446666649077088,0.730376724852249,0.0333441505208611,0.160824595484883,3.50910377430695
"110",0.228264997247607,0.789524372667074,0.247183135244995,0.985913098789752,0.634280516998842,0.276580509729683,0.515072558540851,0.465588339837268,0.0916655596811324,0.416102957678959,18.4633524252954
"111",0.973639983683825,0.86126834503375,0.495324809802696,0.959160419646651,0.541992976795882,0.189298861194402,0.700704358518124,0.57227118103765,0.180580726126209,0.685355965048075,16.8843641909471
"112",0.0469473104458302,0.563606548123062,0.937716492684558,0.247634175466374,0.740567685337737,0.47793252649717,0.607285403180867,0.849546009674668,0.0208523448091,0.250093023525551,12.4599368509169
"113",0.148053420940414,0.260584925999865,0.569605199387297,0.0710396731738001,0.802340266294777,0.0406266821082681,0.434548798482865,0.856424184516072,0.878534925635904,0.9963073132094,7.29991651805225
"114",0.899420499103144,0.303841744782403,0.281849087681621,0.0395698896609247,0.499063702998683,0.139218617463484,0.253320786403492,0.980797209776938,0.916080828756094,0.0458586155436933,11.5367146549654
"115",0.305050570517778,0.741988273337483,0.525606537237763,0.923457898199558,0.22434621094726,0.812727787066251,0.715468139154837,0.867234718520194,0.60379577986896,0.978091583587229,15.5212514295998
"116",0.889253417495638,0.471667653415352,0.697161436779425,0.114007503027096,0.339810844277963,0.447518051136285,0.262441197177395,0.422685958212242,0.287103610113263,0.900262165348977,11.7261570566477
"117",0.946148767136037,0.727457716362551,0.568465156713501,0.266158441314474,0.170903692254797,0.676098342053592,0.664656795095652,0.564629155909643,0.418589035747573,0.312179811066017,11.183189303182
"118",0.497001450508833,0.622514225309715,0.311378011479974,0.921953269746155,0.911631861003116,0.105417160550132,0.432843993185088,0.212967957137153,0.633947230875492,0.873196436790749,23.1459970147184
"119",0.765758018940687,0.26061837002635,0.686778959585354,0.700193429365754,0.76787348324433,0.630658020498231,0.248854230158031,0.965866417624056,0.60986116505228,0.262531875167042,18.0389390020145
"120",0.737454567104578,0.947806352749467,0.68685543211177,0.147639046423137,0.0841353854630142,0.0192270565312356,0.516800488810986,0.156937016407028,0.375840883003548,0.0669857740867883,11.5756628734654
"121",0.669661584310234,0.395643746014684,0.63385635917075,0.714490582002327,0.819329045480117,0.585377623559907,0.44381126225926,0.902663731016219,0.956162918824703,0.928575100842863,19.8459481233273
"122",0.557385069085285,0.995781100122258,0.162143407855183,0.103267445694655,0.440339689375833,0.587451945990324,0.912079789908603,0.792874527862296,0.517993866000324,0.886668502818793,13.9978979850716
"123",0.675732959760353,0.342028133105487,0.474337575724348,0.854344892548397,0.402757714269683,0.10997538594529,0.416945624398068,0.918219766346738,0.517674332950264,0.204634381458163,15.5244283602524
"124",0.164361728355289,0.780757212545723,0.442027228418738,0.0882161413319409,0.523558249231428,0.509118180256337,0.690047242911533,0.847690881928429,0.254018281353638,0.645359691232443,7.44518815237673
"125",0.670937167247757,0.381487557198852,0.369359864154831,0.674772233236581,0.551072171423584,0.290314571931958,0.913399848621339,0.279844500822946,0.35647600912489,0.158784486586228,17.8941054192467
"126",0.580590819008648,0.249262688215822,0.0219892885070294,0.462351988535374,0.913081731647253,0.329891589703038,0.43898173677735,0.592246681218967,0.975376481655985,0.969082408584654,17.5547470873464
"127",0.674973199144006,0.382526122732088,0.260459995595738,0.155478781787679,0.690948497038335,0.935232106363401,0.498983014607802,0.336594401160255,0.437876501819119,0.106040104059502,13.4431745541594
"128",0.559143679216504,0.153926895232871,0.656941160326824,0.768849240150303,0.526650045765564,0.232061449903995,0.72109146323055,0.846038401359692,0.689984731841832,0.205081538995728,13.2665302961506
"129",0.242906959261745,0.245634292485192,0.568375986767933,0.0942672505043447,0.393829948268831,0.366782755590975,0.214096510317177,0.734144361922517,0.579984980868176,0.460945860715583,4.9087303094404
"130",0.65027951169759,0.491937699262053,0.585557768587023,0.294929285999388,0.639192209113389,0.139373533194885,0.822099944809452,0.659876255085692,0.048731223680079,0.505628942046314,14.9518621913335
"131",0.418336573522538,0.703033062396571,0.801267022732645,0.584085152484477,0.972124525113031,0.0373826960567385,0.567628722870722,0.616384478984401,0.986273721326143,0.760674542048946,21.9999126947953
"132",0.49779414315708,0.762427146779373,0.129448893014342,0.314350803382695,0.186116645345464,0.0278950883075595,0.0247137697879225,0.908896307926625,0.363471464719623,0.113000015728176,16.1006741734687
"133",0.50388855766505,0.794802597723901,0.790978617733344,0.148731446592137,0.101720947539434,0.388950342079625,0.00792496185749769,0.947028335882351,0.0873363639693707,0.0495287629310042,13.7425018012947
"134",0.258821818744764,0.0869136464316398,0.39130426174961,0.873747928766534,0.840281459735706,0.13176489318721,0.107281344709918,0.340641227085143,0.293552953284234,0.980839281110093,14.3760274153802
"135",0.876153591554612,0.955458044307306,0.809043967630714,0.474148194305599,0.420454900246114,0.387027607997879,0.78839907143265,0.318967875326052,0.86755130905658,0.5148754210677,14.739842277551
"136",0.391403468092903,0.733778352383524,0.0827686714474112,0.864259471651167,0.677981822285801,0.400078426580876,0.123845149064437,0.611887605395168,0.505366482539102,0.681427743053064,25.2520675877482
"137",0.498034649761394,0.172390480758622,0.400887758703902,0.00821732264012098,0.605849468847737,0.461102226981893,0.396177480695769,0.814879242796451,0.62832078197971,0.148308661067858,4.95733041111798
"138",0.600284788757563,0.120876880595461,0.532290719216689,0.801198172615841,0.536022945772856,0.577184171648696,0.52176662045531,0.561016331193969,0.608021373394877,0.32856823829934,12.5699755016358
"139",0.817559934686869,0.0257263369858265,0.300036658067256,0.635020045097917,0.382930792868137,0.213271940127015,0.116433655610308,0.583106189966202,0.866354284109548,0.181872106157243,9.46031777806877
"140",0.513145412551239,0.80395995057188,0.932707960484549,0.870990769471973,0.817529029212892,0.672567239729688,0.0540598228108138,0.774810655042529,0.572189218597487,0.445363624719903,27.1340180903596
"141",0.79738181293942,0.240992541657761,0.861306216102093,0.828738067764789,0.301558366511017,0.156361186411232,0.385954383062199,0.890857031801715,0.169273272855207,0.940975076286122,20.0947212447777
"142",0.796317148255184,0.916735376697034,0.841837551211938,0.297502856003121,0.244255166966468,0.130627060309052,0.377464864868671,0.536572016077116,0.918829892529175,0.0279739471152425,13.4203080951042
"143",0.38575511937961,0.0716628595255315,0.0786741417832673,0.156937417341396,0.291405659168959,0.62527174432762,0.888442991301417,0.0588732238393277,0.751700502820313,0.824920548358932,8.23312978690963
"144",0.828732341527939,0.934711547102779,0.433974362676963,0.998853286029771,0.584855788387358,0.232078385539353,0.0127943814732134,0.508677930338308,0.198514355812222,0.404941457556561,20.7680707637221
"145",0.665095186093822,0.989025497343391,0.797762902220711,0.81748988898471,0.962115866597742,0.0545094273984432,0.174658460309729,0.816966336686164,0.0362450173124671,0.0585249450523406,23.518169320209
"146",0.952272404218093,0.466964888386428,0.52657762169838,0.442319090943784,0.491747862892225,0.196191959548742,0.781845708377659,0.803293659118935,0.159376248484477,0.253143345238641,15.5192143301563
"147",0.599910929566249,0.939039203105494,0.103913898579776,0.830621865345165,0.366267924429849,0.897294583031908,0.79892542376183,0.997268295148388,0.356724340701476,0.799954358721152,22.4125387534292
"148",0.188852289924398,0.960096058668569,0.931979017332196,0.710523486603051,0.520703597925603,0.285053563537076,0.463053930550814,0.32083988445811,0.290045831818134,0.432761386269704,19.9945712905047
"149",0.701417402364314,0.111815430456772,0.69150428334251,0.389657932333648,0.186530753038824,0.953365537105128,0.776363753946498,0.00790326553396881,0.852211653487757,0.717073536710814,6.09004306562857
"150",0.811168861808255,0.743918677093461,0.514066834468395,0.665278805419803,0.467347173253074,0.781435729004443,0.356082032434642,0.528498311992735,0.21117098024115,0.452294551767409,17.871415639348
"151",0.293312117923051,0.281007072189823,0.459264932898805,0.840321426745504,0.000984741607680917,0.606868167407811,0.923243021825328,0.13339275191538,0.607178715290502,0.988883931888267,9.74329128247309
